name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;357;0;547;3163;1088;3163;1088;0
header;235;199;235;237;1871;237;1871;199
A;1042;263;1042;290;1064;290;1064;263
D;948;358;948;376;964;376;964;358
B;467;399;467;413;488;413;488;399
A;930;438;930;438;930;438;930;438
A;1019;544;1019;559;1027;559;1027;544
D;988;627;988;642;1011;642;1011;627
B;473;637;473;653;482;653;482;637
B;608;808;608;836;632;836;632;808
B;554;911;554;929;568;929;568;911
B;1045;939;1045;968;1068;968;1068;939
D;594;957;594;974;602;974;602;957
D;428;1040;428;1066;452;1066;452;1040
B;981;1221;981;1237;1004;1237;1004;1221
C;1045;1617;1045;1648;1066;1648;1066;1617
B;681;1735;681;1752;690;1752;690;1735
D;793;1971;793;1988;803;1988;803;1971
B;690;2054;690;2081;715;2081;715;2054
D;1049;2378;1049;2405;1070;2405;1070;2378
