name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;317;0;270;3155;1713;3155;1524;0
header;259;158;259;193;1877;193;1877;158
A;1055;217;1055;247;1081;247;1081;217
A;1555;629;1555;655;1570;655;1570;629
B;1065;891;1065;918;1085;918;1085;891
A;1228;955;1228;962;1235;962;1235;955
A;1392;1272;1392;1279;1399;1279;1399;1272
A;1396;1318;1396;1325;1403;1325;1403;1318
A;1599;1544;1599;1551;1605;1551;1605;1544
C;1061;1557;1061;1589;1085;1589;1085;1557
B;403;1811;403;1838;437;1838;437;1811
A;1555;2001;1555;2009;1562;2009;1562;2001
D;1065;2228;1065;2258;1089;2258;1089;2228
B;892;2282;892;2301;906;2301;906;2282
B;327;2288;327;2307;342;2307;342;2288
A;1181;2444;1181;2444;1182;2444;1182;2444
B;1229;2471;1229;2485;1237;2485;1237;2471
B;608;2510;608;2530;624;2530;624;2510
D;694;2871;694;2885;716;2885;716;2871
B;408;2873;408;2888;429;2888;429;2873
